4,-14.594193,8.278527,63.116615,0.000000,0.000000,0.000000,1.852000,1.000000,1.000000,1.000000,1.000000,0.100000,0.100000,0.100000,1.000000,47,1.000000,1.000000,1.000000,0.000000,-0.000000,0.000000,5,5,0,-431602080.000000,-431602080.000000,10.000000,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,0
4,-26.594662,0.000004,69.500290,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.250482,0.290000,0.289554,0.000000,89.999992,0.000000,0,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,2.677844,8.432961,65.459366,0.200000,0.200000,0.200000,1.000000,1.000000,1.000000,1.000000,1.000000,0.100000,0.100000,0.100000,1.000000,37,0.680000,0.680000,0.680000,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,10.000000,0.000000,0.000000,0.000000,0,0,2,0,1,0,0,0
4,-12.792019,0.000000,29.703175,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.500000,0.500000,1.000000,41,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,60.000000,0.000000,0.000000,0.000000,0,0,1,0,1,0,0,0
4,2.674352,8.157029,71.876480,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,30,0.905000,1.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,10.000000,0.000000,0.000000,0.000000,0,0,2,0,0,0,0,0
4,9.685227,3.455995,79.634933,0.000000,0.000000,0.000000,1.000000,1.200000,1.200000,1.200000,1.000000,0.100000,0.100000,0.100000,1.000000,33,1.590000,1.590000,1.590000,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,10.000000,0.000000,8.889000,0.000000,0,0,2,0,1,0,0,0
4,-0.378430,5.858290,84.401131,0.000000,0.000000,0.000000,1.000000,1.200000,1.200000,1.200000,1.000000,0.100000,0.100000,0.100000,1.000000,33,1.590000,1.590000,1.590000,0.000000,-0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,10.000000,0.000000,8.889000,0.000000,0,0,2,0,1,0,0,0
4,2.414178,-61.457932,94.978088,0.730000,0.640000,0.640000,1.000000,0.800000,0.800000,0.800000,1.000000,0.500000,0.500000,0.500000,1.000000,123,0.416640,0.416640,0.416640,0.000000,-0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,45.000000,0.000000,60.000000,0.000000,0,0,1,0,1,0,0,0
4,34.583126,0.000004,69.532997,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.250517,0.290000,0.289588,0.000000,89.999985,0.000000,0,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,7.450280,21.821747,144.570755,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.500000,0.500000,1.000000,41,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,80.000000,0.000000,0.000000,0.000000,0,0,1,0,1,0,0,0
4,34.583126,0.000004,119.659973,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.250565,0.290000,0.289636,0.000000,89.999977,0.000000,0,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,-26.594662,0.000004,119.595818,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.250416,0.290000,0.289488,0.000000,89.999985,0.000000,0,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,-29.904070,0.000004,144.909164,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.250417,0.290000,0.289489,0.000000,0.000000,0.000000,3,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,38.630775,0.000004,144.909164,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.250417,0.290000,0.289489,0.000000,-0.000000,0.000000,3,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,-1.756837,21.821743,148.925003,0.000000,0.000000,0.000000,1.000000,0.900000,0.900000,0.900000,1.000000,0.500000,0.500000,0.500000,1.000000,27,3.000000,3.000000,3.000000,0.000000,0.000000,0.000000,3,7,0,-431602080.000000,-431602080.000000,20.952000,0.000000,12.963000,0.000000,0,0,2,0,1,0,2,0
4,-1.727877,37.271809,148.767868,0.000000,0.000000,0.000000,1.000000,0.900000,0.900000,0.900000,1.000000,0.500000,0.500000,0.500000,1.000000,27,3.000000,1.500000,3.000000,0.000000,-0.000000,0.000000,3,7,0,-431602080.000000,-431602080.000000,20.952000,0.000000,12.963000,0.000000,0,0,0,0,1,0,2,0
4,10.463813,21.821743,148.918564,0.000000,0.000000,0.000000,1.000000,0.900000,0.900000,0.900000,1.000000,0.500000,0.500000,0.500000,1.000000,27,3.000000,3.000000,3.000000,0.000000,-0.000000,0.000000,3,7,0,-431602080.000000,-431602080.000000,20.952000,0.000000,12.963000,0.000000,0,0,2,0,1,0,2,0
4,10.461726,37.271809,148.774918,0.000000,0.000000,0.000000,1.000000,0.900000,0.900000,0.900000,1.000000,0.500000,0.500000,0.500000,1.000000,27,3.000000,1.500000,3.000000,0.000000,-0.000000,0.000000,3,7,0,-431602080.000000,-431602080.000000,20.952000,0.000000,12.963000,0.000000,0,0,0,0,1,0,2,0
4,4.580904,-4.155293,162.806229,0.000000,0.000000,0.000000,1.000000,0.900000,0.900000,0.900000,1.000000,0.500000,0.500000,0.500000,1.000000,27,9.525627,9.535166,9.525627,0.000000,90.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,29.629999,0.000000,0,0,1,0,1,0,2,0
4,13.854214,0.000004,170.053802,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.250153,0.290000,0.289225,0.000000,90.000000,0.000000,3,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,-5.130405,0.000004,170.053802,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.250008,0.290000,0.289080,0.000000,89.999992,0.000000,3,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,4.357825,55.022732,159.289612,0.000000,0.000000,0.000000,1.000000,0.900000,0.900000,0.900000,1.000000,0.500000,0.500000,0.500000,1.000000,27,8.841534,0.790171,10.208361,0.000000,0.000000,0.000000,0,5,1,-431602080.000000,-431602080.000000,24.549999,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,0
4,-5.130405,0.000004,172.881470,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.250017,0.290000,0.289089,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,4.381172,55.664165,128.316910,0.640000,0.640000,0.640000,1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,0.500000,1.000000,55,2.990000,2.990000,2.990000,0.000000,0.000000,0.000000,0,7,1,-431602080.000000,-431602080.000000,60.000000,0.000000,43.703999,0.000000,0,1,0,0,0,0,0,0
4,2.509425,58.677933,82.422691,1.026000,2.000000,2.000000,2.000000,1.238000,1.069000,1.069000,1.000000,2.000000,2.000000,2.000000,1.000000,50,0.557451,0.557451,0.557451,0.000000,0.000000,0.000000,5,5,1,-431602080.000000,-431602080.000000,10.000000,0.000000,0.000000,0.000000,1,0,0,0,1,0,0,0
4,-14.225578,21.821743,120.857918,0.000000,0.000000,0.000000,0.984000,0.800000,0.800000,0.800000,1.000000,0.500000,0.500000,0.500000,1.000000,46,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,5,5,0,-431602080.000000,-431602080.000000,24.127001,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,0
4,3.218281,-0.000004,-14.365875,0.000000,0.000000,0.000000,0.984000,0.800000,0.800000,0.800000,1.000000,0.500000,0.500000,0.500000,1.000000,46,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,5,5,0,-431602080.000000,-431602080.000000,22.857000,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,0
4,6.549572,53.903072,179.868332,0.640000,0.640000,0.640000,1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,0.500000,1.000000,55,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3,7,1,-431602080.000000,-431602080.000000,28.570999,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0
4,3.979990,-11.494091,56.867702,0.600000,0.600000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,0.500000,1.000000,55,1.671306,1.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.000000,30.688000,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0
8,4.411830,45.102623,171.918701,0.000000,0.000000,0.000000,1
5,2,19.952812,21.821749,116.686874,9.975286,10.000000,9.975286,-0.000000,179.999817,0.000000,19.259001,-1.481000,2.000000,0.000000,1.700000,0.000000,0.500000,0.000000,1,600,2,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,T,19.952812,21.821749,128.908875,T,19.952812,21.821749,104.464874
5,2,-10.427369,21.821743,116.643982,9.991092,10.000000,9.991092,-0.000000,-90.002121,0.000000,16.931000,0.000000,2.000000,0.000000,1.700000,0.000000,0.500000,0.000000,1,600,2,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,T,-20.744370,21.821743,116.643982,T,-1.062369,21.821743,116.643982
14,0.000000,18.000000,171.000000,
